YawRotation,PitchRotation,RollRotation,ElapsedTimeSeconds
-12.303336,13.436539,1.667558,505.153015
-12.269730,13.464365,1.675326,505.175995
-12.239989,13.467063,1.681481,505.197998
-12.215820,13.483031,1.706501,505.220001
-12.205911,13.482492,1.711949,505.242004
-12.199448,13.465519,1.717426,505.265015
-12.233984,13.463661,1.695476,505.287994
-12.250521,13.469323,1.690714,505.309998
-12.269940,13.465901,1.681828,505.330994
-12.281363,13.444291,1.645685,505.354004
-12.313708,13.436470,1.625030,505.377014
-12.320420,13.428745,1.594794,505.398987
-12.342221,13.436634,1.546609,505.420990
-12.324236,13.446217,1.531864,505.444000
-12.337717,13.454277,1.545401,505.464996
-12.345922,13.483428,1.553409,505.487000
-12.342924,13.475805,1.552570,505.509003
-12.351652,13.461434,1.580936,505.531006
-12.314043,13.425877,1.644782,505.554993
-12.268264,13.404587,1.659591,505.575012
-12.242394,13.426744,1.657594,505.597992
-12.222375,13.468914,1.658479,505.619995
-12.178162,13.472609,1.676612,505.641998
-12.157181,13.471932,1.667755,505.665009
-12.151824,13.492477,1.647604,505.687012
-12.137189,13.516473,1.658233,505.709015
-12.136390,13.554100,1.644116,505.730988
-12.134618,13.592759,1.631675,505.753998
-12.128428,13.627381,1.649028,505.777008
-12.115116,13.650262,1.656676,505.798004
-12.109885,13.667536,1.648239,505.820007
-12.116129,13.699610,1.635897,505.843994
-12.119309,13.738590,1.608805,505.864990
-12.126533,13.785841,1.623109,505.885986
-12.136645,13.845202,1.642203,505.908997
-12.149012,13.904536,1.650996,505.932007
-12.151146,13.925839,1.652525,505.954010
-12.159907,13.947498,1.636914,505.976013
-12.147515,13.976479,1.656998,505.997986
-12.129232,14.026585,1.640215,506.020996
-12.126363,14.068789,1.607652,506.042999
-12.142648,14.103397,1.556292,506.065002
-12.157401,14.092325,1.551711,506.087006
-12.171968,14.137644,1.542164,506.109009
-12.196421,14.150533,1.556107,506.131989
-12.196907,14.141810,1.561340,506.154999
-12.213798,14.116566,1.568086,506.175995
-12.212561,14.084935,1.564190,506.197998
-12.234680,14.065565,1.520069,506.220001
-12.243269,14.046235,1.505087,506.243011
-12.207845,14.019154,1.571385,506.264008
-12.169392,13.948728,1.675406,506.286011
-12.206666,13.798702,1.661925,506.308990
-12.325122,13.735394,1.534018,506.333008
-12.464884,13.733167,1.424145,506.354004
-12.626493,13.706932,1.415825,506.376007
-12.747554,13.682713,1.520362,506.398987
-12.820046,13.692828,1.654311,506.420013
-12.840469,13.718564,1.735047,506.442993
-12.810767,13.729431,1.756077,506.464996
-12.777952,13.796183,1.752050,506.485992
-12.721007,13.914058,1.723409,506.510010
-12.676406,13.938968,1.691970,506.531006
-12.690882,13.913531,1.656671,506.553009
-12.738500,13.878964,1.621494,506.575012
-12.856254,13.898710,1.564102,506.596985
-12.991570,13.947976,1.465395,506.619995
-13.113850,13.987202,1.402995,506.643005
-13.161161,14.023511,1.436717,506.664001
-13.150484,14.057184,1.507487,506.687012
-13.105101,14.060619,1.545222,506.708008
-13.042895,14.118676,1.546831,506.731995
-13.026801,14.171125,1.500767,506.752991
-13.017156,14.190584,1.462260,506.774994
-12.997924,14.203289,1.477659,506.798004
-12.967174,14.232317,1.528754,506.820007
-12.971719,14.355766,1.572677,506.842987
-12.992483,14.459188,1.613757,506.864014
-13.008896,14.547633,1.643178,506.885986
-13.053480,14.629104,1.664214,506.908997
-13.124415,14.739036,1.663033,506.932007
-13.197093,14.843400,1.655396,506.953003
-13.258588,14.924700,1.665801,506.975006
-13.299699,14.984116,1.666417,506.997009
-13.315332,15.030670,1.675913,507.019989
-13.305811,15.091275,1.686613,507.041992
-13.303032,15.167459,1.638155,507.063995
-13.321126,15.244885,1.571822,507.085999
-13.353531,15.294064,1.510246,507.109009
-13.373606,15.365213,1.533606,507.131012
-13.388646,15.448309,1.575032,507.153992
-13.385431,15.515211,1.630642,507.175995
-13.383984,15.592433,1.666179,507.196991
-13.367348,15.648980,1.670065,507.220001
-13.354066,15.709400,1.673540,507.242004
-13.349718,15.768119,1.638624,507.264008
-13.353532,15.824741,1.633804,507.286011
-13.366451,15.861317,1.619201,507.308014
-13.376670,15.894798,1.624849,507.329987
-13.420766,15.947083,1.622605,507.351990
-13.462903,15.950546,1.624976,507.373993
-13.475755,15.935036,1.642443,507.397003
-13.489926,15.928164,1.653729,507.417999
-13.495379,15.967957,1.687687,507.441010
-13.492265,15.972157,1.698895,507.463989
-13.497220,15.979186,1.710620,507.485992
-13.492853,15.975409,1.705547,507.506989
-13.489999,15.965505,1.724650,507.529999
-13.504273,15.971665,1.733379,507.553009
-13.492253,15.989725,1.766700,507.575989
-13.513777,16.004791,1.754445,507.597992
-13.536121,16.029947,1.752266,507.619995
-13.525165,16.028397,1.765385,507.641998
-13.530206,16.045753,1.750759,507.662994
-13.563917,16.059708,1.697917,507.686005
-13.614867,16.092110,1.628535,507.708008
-13.664226,16.095852,1.590402,507.729004
-13.705771,16.122469,1.578793,507.752991
-13.747870,16.137093,1.592862,507.774994
-13.767859,16.145563,1.593284,507.796997
-13.790522,16.155193,1.567498,507.819000
-13.816120,16.179747,1.535789,507.841003
-13.845768,16.188114,1.502387,507.864014
-13.865021,16.192219,1.503292,507.885010
-13.864727,16.200661,1.519377,507.907990
-13.872368,16.196297,1.527501,507.929993
-13.889670,16.214090,1.519508,507.953003
-13.893315,16.227095,1.538950,507.975006
-13.875768,16.191980,1.586716,507.997009
-13.879692,16.146791,1.584429,508.019012
-13.894493,16.131464,1.576118,508.040009
-13.922303,16.122852,1.558107,508.063995
-13.920678,16.113024,1.578258,508.085999
-13.932087,16.108194,1.622733,508.105988
-13.942428,16.077690,1.646074,508.128998
-13.930727,16.063246,1.667905,508.153015
-13.939769,16.061428,1.660581,508.174011
-13.916480,16.064924,1.682947,508.197998
-13.910488,16.054844,1.690970,508.217987
-13.889450,16.026211,1.676606,508.240997
-13.911882,16.018467,1.642177,508.263000
-13.943671,15.995292,1.620619,508.283997
-13.981857,15.974350,1.623950,508.306000
-13.999595,15.963305,1.662886,508.329010
-14.027617,15.959597,1.706573,508.351013
-14.041946,15.952650,1.748748,508.372986
-14.004041,15.990858,1.821058,508.394989
-13.969591,16.021526,1.849632,508.416992
-13.934319,15.987300,1.820431,508.438995
-13.894568,15.948238,1.765441,508.462006
-13.864472,15.924230,1.753241,508.484009
-13.848941,15.883126,1.748362,508.506012
-13.924047,15.781329,1.684600,508.527008
-14.052966,15.704947,1.604210,508.549988
-14.072419,15.825793,1.656824,508.574005
-13.952351,15.922564,1.790989,508.595001
-13.835780,15.933703,1.894627,508.617004
-13.787039,15.935725,1.887789,508.638000
-13.752412,15.982642,1.787668,508.661987
-13.698969,15.986829,1.731785,508.683990
-13.635614,15.921259,1.690882,508.705994
-13.639289,15.947063,1.709247,508.729004
-13.673954,16.068340,1.772332,508.750000
-13.789584,16.192451,1.761999,508.773010
-13.962037,16.302656,1.674716,508.795990
-14.191259,16.448475,1.537020,508.816986
-14.325179,16.558638,1.489139,508.838989
-14.361588,16.545265,1.552982,508.862000
-14.349462,16.476860,1.595132,508.884003
-14.322603,16.368280,1.526031,508.906006
-14.306725,16.225113,1.307183,508.928009
-14.275844,16.095455,1.078676,508.950012
-14.219371,16.030521,0.949277,508.972992
-14.220470,16.019690,0.855560,508.994995
-14.284525,16.001999,0.737515,509.016998
-14.389421,16.021450,0.651534,509.040009
-14.471421,16.020132,0.624764,509.061005
-14.573356,15.996718,0.604983,509.084015
-14.665938,15.988482,0.591720,509.105988
-14.707058,15.965908,0.649207,509.127991
-14.701951,15.955526,0.754831,509.151001
-14.685982,15.966748,0.836242,509.171997
-14.712266,15.971249,0.908050,509.195007
-14.741829,15.965600,0.955458,509.217010
-14.723836,15.966496,1.088531,509.239014
-14.636444,15.961297,1.348818,509.260986
-14.436555,15.943150,1.641741,509.283997
-14.232218,15.870162,1.846249,509.306000
-14.079394,15.824305,1.878676,509.328003
-14.006249,15.751959,1.770573,509.348999
-13.973385,15.666472,1.670077,509.372986
-13.994625,15.567810,1.574523,509.394989
-14.054262,15.518278,1.542807,509.416992
-14.129375,15.519780,1.563123,509.438995
-14.217142,15.484462,1.567771,509.460999
-14.319995,15.418134,1.564167,509.483002
-14.410003,15.352830,1.579366,509.505005
-14.537213,15.377665,1.561741,509.528015
-14.685623,15.376312,1.567225,509.549988
-14.818161,15.348028,1.564116,509.571991
-14.926025,15.282520,1.617874,509.595001
-14.955735,15.108125,1.726678,509.617004
-14.966372,14.914065,1.877544,509.638000
-14.948415,14.803731,2.040096,509.661011
-14.883679,14.694530,2.165563,509.683014
-14.742845,14.591209,2.251739,509.704010
-14.560188,14.505231,2.310747,509.727997
-14.329779,14.476456,2.328403,509.750000
-14.119411,14.505252,2.317548,509.772003
-13.940614,14.517860,2.248481,509.795013
-13.783903,14.491721,2.183433,509.816010
-13.714898,14.447701,2.054568,509.838013
-13.688439,14.376236,1.939481,509.860992
-13.677245,14.262718,1.808678,509.885010
-13.711043,14.132276,1.685001,509.904999
-13.776084,13.942198,1.558591,509.928986
-13.827156,13.757558,1.446709,509.950012
-13.939280,13.638288,1.325091,509.971985
-14.101542,13.551333,1.211363,509.993988
-14.252759,13.532564,1.142384,510.015015
-14.385196,13.558723,1.159417,510.037994
-14.424635,13.616118,1.281884,510.061005
-14.374597,13.654107,1.442636,510.084015
-14.255757,13.562344,1.558787,510.104004
-14.070664,13.465335,1.611279,510.127991
-13.868505,13.378618,1.589481,510.149994
-13.729101,13.352446,1.557181,510.171997
-13.624196,13.373222,1.498521,510.195007
-13.600053,13.408064,1.487090,510.216003
-13.617178,13.432687,1.501516,510.239014
-13.687813,13.414655,1.512509,510.260986
-13.738971,13.422980,1.567288,510.283997
-13.785531,13.410481,1.656811,510.306000
-13.773768,13.415508,1.751335,510.328003
-13.756845,13.413815,1.823844,510.351990
-13.730204,13.415789,1.818931,510.372986
-13.665347,13.405025,1.790431,510.395996
-13.614677,13.414266,1.788415,510.417999
-13.546021,13.417448,1.849471,510.438995
-13.479673,13.433411,1.939149,510.462006
-13.376019,13.464433,2.085746,510.484985
-13.269619,13.504390,2.209057,510.506012
-13.202655,13.552167,2.303337,510.528992
-13.146545,13.542113,2.375361,510.550995
-13.104538,13.500968,2.477488,510.574005
-13.043175,13.475013,2.595056,510.595001
-13.027333,13.459324,2.710168,510.618011
-13.038120,13.444680,2.789772,510.640015
-13.096757,13.435712,2.855084,510.661987
-13.157231,13.479507,2.927823,510.683990
-13.165736,13.649128,3.116326,510.707001
-13.098744,13.828906,3.362478,510.729004
-12.986474,13.922643,3.602273,510.751007
-12.846785,13.965462,3.733233,510.773010
-12.680234,13.956022,3.703647,510.795013
-12.498430,13.899544,3.659572,510.817993
-12.298420,13.871670,3.547430,510.839996
-12.135295,13.825340,3.421499,510.862000
-12.033232,13.756103,3.195147,510.884003
-11.963051,13.664045,2.904674,510.907013
-11.897487,13.516889,2.635412,510.928986
-11.895278,13.386275,2.347647,510.950989
-11.963634,13.272095,2.030518,510.972992
-12.126256,13.215759,1.640266,510.994995
-12.313159,13.145620,1.254415,511.018005
-12.492743,13.077830,1.012431,511.040009
-12.620362,13.044854,0.966854,511.062988
-12.758458,13.014364,0.987425,511.084015
-12.948043,12.977707,0.970089,511.105988
-13.214746,13.035709,0.848943,511.128998
-13.454420,13.267888,0.791046,511.151001
-13.585056,13.440438,0.927056,511.173004
-13.622290,13.522763,1.271380,511.195007
-13.598500,13.599821,1.671429,511.217987
-13.492944,13.699227,2.007241,511.240997
-13.330727,13.706884,2.167724,511.261993
-13.188221,13.648499,2.133998,511.283997
-13.119620,13.511179,1.863517,511.307007
-13.092700,13.375429,1.432388,511.329987
-13.163419,13.291732,0.971837,511.351990
-13.303798,13.290400,0.532681,511.375000
-13.535203,13.361421,0.205990,511.395996
-13.783357,13.401186,-0.013304,511.419006
-14.016690,13.380572,-0.144656,511.441010
-14.224029,13.355751,-0.227337,511.463989
-14.400075,13.331422,-0.267055,511.485992
-14.492573,13.299252,-0.297056,511.506989
-14.540868,13.262000,-0.336068,511.529999
-14.511349,13.241134,-0.356224,511.552002
-14.385149,13.224263,-0.310510,511.575012
-14.223423,13.253975,-0.225186,511.596008
-14.074866,13.320275,-0.184653,511.627014
-13.970090,13.326382,-0.159257,511.641998
-13.823150,13.245253,-0.088129,511.662994
-13.672631,13.098785,0.009692,511.686005
-13.599559,13.006285,0.040847,511.708008
-13.565361,12.964067,0.005566,511.730011
-13.559888,12.955980,-0.129006,511.752991
-13.587502,12.928495,-0.241170,511.774994
-13.665915,12.875732,-0.318065,511.798004
-13.742381,12.832381,-0.383482,511.820007
-13.781180,12.792841,-0.389981,511.842010
-13.754124,12.751259,-0.330963,511.863007
-13.671862,12.753998,-0.213904,511.885986
-13.592792,12.729280,-0.147504,511.907990
-13.465205,12.707402,-0.105728,511.929993
-13.310656,12.741614,-0.094328,511.953003
-13.182858,12.816604,-0.072515,511.975006
-13.083600,12.881701,-0.078715,511.996002
-12.990583,12.902609,-0.099425,512.020020
-12.864668,12.904570,-0.105388,512.041016
-12.741074,12.966567,-0.140884,512.064026
-12.640750,13.184047,-0.202735,512.085999
-12.632540,13.402066,-0.384985,512.107971
-12.702073,13.391023,-0.663548,512.130005
-12.828239,13.199115,-0.976015,512.153015
-12.970210,13.017766,-1.194604,512.174988
-13.068410,12.894385,-1.364449,512.197998
-13.148420,12.753164,-1.546151,512.219971
-13.174618,12.616295,-1.728973,512.242004
-13.051171,12.462062,-1.838647,512.263977
-12.761957,12.421361,-1.852132,512.286011
-12.415678,12.589739,-1.825008,512.304016
-12.004789,13.043919,-1.753586,512.325989
-11.594514,13.410933,-1.692860,512.348999
-11.126731,13.575704,-1.646378,512.370972
-10.592610,13.573258,-1.556149,512.393005
-10.035166,13.522292,-1.513441,512.416016
-9.486437,13.539114,-1.550788,512.437988
-8.888677,13.514935,-1.618189,512.460022
-8.306584,13.441190,-1.710415,512.482971
-7.932238,13.442030,-1.895330,512.505005
-7.712397,13.494555,-2.162430,512.526978
-7.550548,13.410542,-2.405281,512.549988
-7.261057,13.012623,-2.304216,512.570007
-6.658682,12.503821,-1.653090,512.593994
-5.891112,12.252443,-0.629778,512.616028
-5.154342,12.240258,0.288631,512.638000
-4.471768,12.259397,0.872715,512.659973
-3.879933,12.258427,0.970983,512.682007
-3.376879,12.171977,0.718101,512.705017
-2.963500,12.023707,0.316517,512.726990
-2.620596,11.860903,-0.130001,512.750000
-2.316673,11.633239,-0.562127,512.770020
-2.093529,11.345292,-1.004646,512.794006
-1.886353,11.193683,-1.352041,512.815979
-1.664930,11.190171,-1.509646,512.838013
-1.477261,11.305451,-1.527529,512.859985
-1.347596,11.425281,-1.569822,512.882019
-1.285284,11.529338,-1.572328,512.905029
-1.251355,11.559084,-1.587089,512.927002
-1.255114,11.528355,-1.610668,512.948975
-1.341316,11.657084,-1.627474,512.971008
-1.485482,11.767377,-1.726110,512.992981
-1.596255,11.641292,-1.776291,513.015991
-1.587601,11.622878,-1.646953,513.036987
-1.495266,11.871838,-1.383473,513.059998
-1.427938,12.253694,-1.028298,513.081970
-1.393679,12.518855,-0.651534,513.104980
-1.347022,12.635617,-0.308010,513.127014
-1.389072,12.669174,0.004055,513.148987
-1.517982,12.729976,0.205566,513.171021
-1.661745,12.878799,0.367601,513.192993
-1.722869,13.174779,0.635284,513.216003
-1.757738,13.472226,0.887098,513.237000
-1.874292,13.674427,1.022563,513.260010
-2.095838,13.797343,0.983070,513.281982
-2.360539,13.916742,0.881079,513.302002
-2.623192,13.997939,0.810125,513.325012
-2.921928,14.006640,0.748525,513.346008
-3.352626,14.024502,0.626496,513.369019
-3.851840,14.064848,0.526256,513.390991
-4.316760,14.146025,0.533757,513.413025
-4.790331,14.249980,0.552658,513.434998
-5.247674,14.281064,0.560202,513.456970
-5.798822,14.181993,0.534724,513.479980
-6.262413,14.067594,0.611393,513.500977
-6.622819,13.927595,0.837212,513.523987
-6.988200,13.726986,0.972101,513.546021
-7.390290,13.471502,1.049802,513.568970
-7.745453,13.196184,1.183095,513.591003
-7.986107,12.972468,1.404897,513.614014
-8.160091,12.845474,1.674143,513.635986
-8.307536,12.711685,1.893173,513.658020
-8.499934,12.561810,1.959521,513.677979
-8.775601,12.437262,1.815336,513.700989
-9.151530,12.359705,1.574935,513.723999
-9.506003,12.331742,1.337205,513.745972
-9.756159,12.372320,1.178772,513.768005
-9.958642,12.489923,1.096348,513.789978
-10.096025,12.641416,1.082377,513.812988
-10.228954,12.874933,1.111232,513.835999
-10.322968,13.160661,1.198137,513.856995
-10.420568,13.383530,1.358398,513.879028
-10.552417,13.582869,1.501207,513.901001
-10.724967,13.793034,1.583694,513.924011
-10.919997,13.914351,1.623341,513.945984
-11.048009,13.921489,1.735445,513.966980
-11.097808,13.811099,1.950937,513.989990
-11.110534,13.680185,2.180935,514.013000
-11.117002,13.530693,2.311738,514.034973
-11.124722,13.417496,2.387558,514.057007
-11.075330,13.369807,2.419611,514.078003
-10.977866,13.445589,2.391824,514.101990
-10.897517,13.515236,2.314514,514.124023
-10.728833,13.634519,2.234379,514.145020
-10.572594,13.796933,2.129780,514.168030
-10.474697,14.015500,1.996813,514.190002
-10.449739,14.195906,1.828815,514.211975
-10.486146,14.294711,1.730925,514.234985
-10.573136,14.315338,1.591800,514.257019
-10.756728,14.186596,1.475390,514.278992
-10.979637,14.038463,1.460196,514.304016
-11.125545,13.904489,1.607836,514.325989
-11.177222,13.755119,1.977292,514.348022
-11.166810,13.702370,2.431182,514.370972
-11.072516,13.812663,2.818172,514.392029
-10.889717,14.039310,3.197104,514.414978
-10.655963,14.169985,3.484457,514.437012
-10.428615,14.181746,3.661797,514.460022
-10.260883,14.131982,3.680798,514.481018
-10.174503,14.097141,3.453101,514.504028
-10.077041,14.145287,3.210918,514.526001
-9.980767,14.297299,3.057311,514.547974
-9.983516,14.475929,2.938772,514.570984
-10.131319,14.569838,2.764286,514.593018
-10.356163,14.579632,2.597789,514.614990
-10.536101,14.531630,2.534280,514.637024
-10.634756,14.489911,2.667318,514.658997
-10.612426,14.423562,2.914506,514.681030
-10.515633,14.412539,3.099567,514.703003
-10.445972,14.421575,3.109276,514.726013
-10.394305,14.383470,3.039424,514.747986
-10.284083,14.352959,3.072517,514.770020
-10.059052,14.340644,3.224326,514.791992
-9.794207,14.359208,3.361126,514.815002
-9.587716,14.334162,3.435235,514.836975
-9.424382,14.316916,3.437175,514.857971
-9.296208,14.331908,3.424853,514.880981
-9.266227,14.323125,3.326783,514.903992
-9.352240,14.280375,3.184773,514.927002
-9.437305,14.228185,3.098908,514.947021
-9.530407,14.169540,3.066288,514.968994
-9.578033,14.156618,3.130162,514.992981
-9.586046,14.116580,3.174338,515.015015
-9.582513,14.092551,3.160669,515.036987
-9.535844,14.083596,3.065634,515.057983
-9.443182,14.198788,2.964693,515.085022
-9.294876,14.423186,2.948890,515.104004
-9.145374,14.641705,2.962852,515.125977
-9.053218,14.869724,2.956069,515.148010
-9.047724,15.080941,2.901691,515.171021
-9.074273,15.245931,2.853198,515.192017
-9.110806,15.348868,2.832391,515.215027
-9.122001,15.530969,2.872979,515.237000
-9.154798,15.773946,2.902381,515.257996
-9.180062,16.140720,2.909151,515.280029
-9.222722,16.505171,2.921257,515.304016
-9.260489,16.681746,3.084254,515.325989
-9.327705,16.706669,3.252501,515.348022
-9.329850,16.616026,3.324668,515.370972
-9.352859,16.485638,3.289648,515.393005
-9.380360,16.387823,3.185052,515.414978
-9.446930,16.291285,3.087239,515.437012
-9.576509,16.195997,3.039607,515.458984
-9.698867,16.205387,3.002681,515.481018
-9.788857,16.245714,2.964036,515.504028
-9.910507,16.295778,2.905927,515.526001
-10.075607,16.355824,2.802302,515.547974
-10.250994,16.462032,2.700858,515.570007
-10.420141,16.573174,2.599278,515.593018
-10.555020,16.655579,2.524312,515.614990
-10.666512,16.720575,2.541041,515.635986
-10.758035,16.796131,2.588115,515.658997
-10.831450,16.886801,2.578008,515.682007
-10.896376,16.977104,2.575918,515.703979
-10.927819,17.076149,2.597803,515.724976
-10.917641,17.161272,2.639631,515.747986
-10.939711,17.218142,2.650317,515.770020
-11.041580,17.324978,2.546717,515.791992
-11.177482,17.493036,2.441913,515.815002
-11.298435,17.651995,2.400887,515.836975
-11.359362,17.797060,2.442256,515.859009
-11.366179,17.945509,2.521970,515.882019
-11.332739,18.144075,2.548834,515.903015
-11.233466,18.350006,2.570440,515.926025
-11.145103,18.536026,2.547552,515.947998
-11.090451,18.700722,2.462137,515.969971
-11.089690,18.906073,2.303265,515.992981
-11.174741,19.043365,2.129901,516.013977
-11.362410,19.202652,1.950218,516.036011
-11.597445,19.366016,1.808568,516.057983
-11.772295,19.575996,1.748803,516.080994
-11.848684,19.760632,1.824531,516.104004
-11.853482,19.846199,1.991116,516.125977
-11.792517,19.847940,2.154495,516.148010
-11.717564,19.833891,2.257841,516.169006
-11.596430,19.807596,2.287066,516.192017
-11.487882,19.787008,2.216031,516.215027
-11.411231,19.802227,2.115666,516.237000
-11.352309,19.830736,1.969434,516.257996
-11.318018,19.853193,1.821405,516.281982
-11.377162,19.840120,1.630609,516.306030
-11.449716,19.807056,1.499534,516.328003
-11.481343,19.760227,1.422816,516.349976
-11.534326,19.697376,1.357529,516.372986
-11.561976,19.547905,1.337703,516.395020
-11.551842,19.356606,1.325135,516.416016
-11.508129,19.256741,1.313612,516.440002
-11.406693,19.291206,1.375143,516.461975
-11.272666,19.381269,1.465287,516.484009
-11.152890,19.299307,1.500880,516.505981
-11.072089,19.088049,1.468054,516.528015
-10.967133,18.936937,1.445276,516.551025
-10.884289,18.854586,1.492359,516.572998
-10.820260,18.812355,1.571355,516.594971
-10.777501,18.738718,1.562945,516.616028
-10.809934,18.704390,1.473420,516.638977
-10.879157,18.679543,1.284655,516.661987
-10.995511,18.606165,1.076121,516.684021
-11.140705,18.568695,0.896709,516.705017
-11.321038,18.529905,0.703263,516.728027
-11.591825,18.577505,0.512574,516.749023
-11.882537,18.660410,0.354552,516.771973
-12.180559,18.744074,0.234252,516.794983
-12.473917,18.770964,0.170516,516.817017
-12.769569,18.758232,0.105407,516.838989
-13.026251,18.735733,0.101780,516.861023
-13.239460,18.707642,0.184019,516.885010
-13.373571,18.619389,0.304276,516.906006
-13.448649,18.526253,0.457765,516.927002
-13.447605,18.467703,0.601246,516.950012
-13.424554,18.414961,0.716865,516.971985
-13.358005,18.319139,0.843260,516.994995
-13.299194,18.261364,0.968024,517.017029
-13.171933,18.267401,1.095659,517.039001
-13.011424,18.211224,1.182090,517.060974
-12.815540,18.117567,1.181255,517.083984
-12.663408,18.007111,1.046910,517.106018
-12.539163,17.896269,0.823730,517.127991
-12.451968,17.776051,0.549867,517.148987
-12.402887,17.708958,0.302544,517.171997
-12.481262,17.643415,0.086461,517.195007
-12.664658,17.610399,-0.036342,517.223999
-12.866113,17.602018,-0.054138,517.239014
-13.038887,17.651680,0.137570,517.262024
-13.114037,17.578413,0.483034,517.283997
-13.139283,17.448366,0.827807,517.301025
-13.074628,17.231283,1.106284,517.325012
-12.947095,17.052406,1.257774,517.346985
-12.779342,16.962002,1.282904,517.367981
-12.611194,16.989883,1.289301,517.390991
-12.412682,17.017586,1.304721,517.413025
-12.241022,17.016863,1.321342,517.434998
-12.145582,17.014902,1.302089,517.458008
-12.118867,16.979584,1.250943,517.479004
-12.110275,16.907497,1.181074,517.502014
-12.101796,16.843874,1.125642,517.525024
-12.131001,16.799984,1.039514,517.546997
-12.252014,16.713028,0.927962,517.567993
-12.452233,16.598785,0.797733,517.590027
-12.701365,16.474340,0.706385,517.612976
-12.883937,16.368090,0.791291,517.635986
-12.922013,16.337633,1.057236,517.658020
-12.891947,16.339478,1.358876,517.679993
-12.830472,16.348207,1.582211,517.702026
-12.743222,16.400717,1.693595,517.724976
-12.626779,16.424446,1.746449,517.747009
-12.516262,16.404058,1.727549,517.768982
-12.459104,16.320839,1.602576,517.791016
-12.514286,16.179857,1.349682,517.812988
-12.646717,16.067425,1.032250,517.835999
-12.869116,16.068819,0.796299,517.856995
-13.075077,16.119873,0.693399,517.879028
-13.289455,16.170540,0.743915,517.901978
-13.474188,16.144674,0.826345,517.924988
-13.677946,16.079220,0.859703,517.945007
-13.825424,16.012114,0.901161,517.968994
-13.856488,15.983051,0.954322,517.991028
-13.766785,15.963545,1.110002,518.013000
-13.614830,15.971147,1.259804,518.034973
-13.443884,16.019737,1.351494,518.057007
-13.289801,16.022135,1.379972,518.080994
-13.132549,16.019545,1.341679,518.101990
-12.985406,15.959877,1.350744,518.122986
-12.863469,15.827193,1.360735,518.145020
-12.823109,15.715677,1.300448,518.168030
-12.914246,15.674047,1.180652,518.190002
-13.092824,15.693649,1.132380,518.213013
-13.201907,15.669061,1.171733,518.234985
-13.238750,15.581157,1.327222,518.257019
-13.235837,15.517376,1.484294,518.278992
-13.192946,15.447039,1.570819,518.302002
-13.122231,15.369188,1.602531,518.323975
-13.008206,15.267391,1.645994,518.346008
-12.901160,15.230849,1.705886,518.367981
-12.781977,15.189630,1.831205,518.390991
-12.669609,15.208645,1.954074,518.413025
-12.596992,15.236915,2.046903,518.434998
-12.570023,15.237687,2.153486,518.458008
-12.515524,15.175600,2.266876,518.479980
-12.531411,15.169597,2.388861,518.502991
-12.653844,15.200162,2.396367,518.523987
-12.838210,15.158491,2.330091,518.546021
-12.956334,15.056058,2.393521,518.568970
-12.959048,15.066836,2.643219,518.591003
-12.950672,15.118042,2.922847,518.612976
-13.003764,15.158962,2.959895,518.635986
-13.009527,15.144196,2.871667,518.658020
-12.915533,15.124081,2.851228,518.679993
-12.792694,15.147412,2.953787,518.702026
-12.700601,15.170956,3.087114,518.723999
-12.624231,15.169992,3.119698,518.745972
-12.481490,15.209137,3.084140,518.768005
-12.356236,15.255063,3.031330,518.789978
-12.272883,15.296263,3.028828,518.812988
-12.219795,15.327388,2.964973,518.835022
-12.190437,15.331930,2.849435,518.857971
-12.245161,15.291215,2.682056,518.879028
-12.381566,15.190286,2.451873,518.901978
-12.540701,15.127373,2.219878,518.924988
-12.682329,15.165847,2.046693,518.945984
-12.812386,15.318891,1.921793,518.968994
-12.916870,15.499583,1.880773,518.991028
-12.996914,15.648543,1.828883,519.013000
-13.042084,15.796410,1.770582,519.036011
-12.987037,15.914647,1.788660,519.057983
-12.926367,15.933683,1.838465,519.078979
-12.858545,15.792851,1.856814,519.101990
-12.758829,15.626563,1.860873,519.125000
-12.645096,15.554888,1.878112,519.145996
-12.545444,15.551868,1.901693,519.168030
-12.466894,15.577018,1.930493,519.190002
-12.400536,15.602740,1.919664,519.213013
-12.363682,15.555523,1.949096,519.236023
-12.382470,15.571444,1.983812,519.257996
-12.406668,15.595062,1.965646,519.278992
-12.440619,15.547702,1.914396,519.304993
-12.450519,15.512691,1.842083,519.327026
-12.490222,15.471553,1.735819,519.348999
-12.537351,15.399631,1.629318,519.372009
-12.568920,15.319676,1.544713,519.393005
-12.577043,15.272316,1.520523,519.416016
-12.596820,15.242475,1.498658,519.437988
-12.657434,15.265684,1.403636,519.458984
-12.724881,15.323508,1.275868,519.482971
-12.758684,15.362078,1.203465,519.505005
-12.773864,15.406945,1.181188,519.528015
-12.826964,15.412047,1.134792,519.549011
-12.857340,15.419089,1.113759,519.570984
-12.876945,15.454484,1.090752,519.593994
-12.898642,15.485315,1.095445,519.616028
-12.896404,15.458336,1.091246,519.638000
-12.912125,15.439588,1.079334,519.659973
-12.928657,15.477911,1.032387,519.682983
-12.975306,15.547163,0.973060,519.705017
-13.031862,15.549300,0.931148,519.728027
-13.069999,15.461157,0.896284,519.749023
-13.108746,15.328091,0.833184,519.771973
-13.147506,15.135856,0.738462,519.794983
-13.205674,15.057028,0.620755,519.817017
