Speed,ElapsedTimeSeconds
44.245750,10.950000
44.371624,10.958000
44.504421,10.966000
44.641396,10.975000
44.780033,10.983000
44.918106,10.991000
45.053555,11.000000
45.184498,11.008000
45.309155,11.016000
45.431717,11.025000
45.551846,11.033000
45.669769,11.041000
45.785778,11.050000
45.900166,11.059000
46.013252,11.067000
46.125362,11.074000
46.236820,11.083000
46.347919,11.092000
46.458908,11.100000
46.570007,11.108000
46.658909,11.121000
46.861530,11.130000
46.973942,11.139000
47.085312,11.147000
47.194584,11.155000
47.300686,11.163000
47.402660,11.172000
47.499588,11.180000
47.590652,11.188000
47.675087,11.196000
47.752197,11.205000
47.821354,11.213000
47.882011,11.222000
47.934082,11.230000
47.976116,11.239000
48.010448,11.247000
48.036922,11.255000
48.056652,11.263000
48.069946,11.272000
48.077507,11.280000
48.079712,11.289000
48.077087,11.297000
48.070015,11.305000
48.058895,11.313000
48.060188,11.322000
48.051319,11.330000
48.051159,11.338000
48.043827,11.346000
48.042702,11.355000
48.036423,11.363000
48.034634,11.372000
48.029099,11.380000
48.026844,11.389000
48.021839,11.397000
48.019257,11.405000
48.014629,11.413000
47.801067,11.422000
47.686314,11.430000
47.535618,11.438000
47.406803,11.446000
47.271992,11.455000
47.141743,11.463000
47.008728,11.472000
46.876816,11.480000
46.743301,11.489000
46.608204,11.497000
46.470882,11.505000
46.331135,11.514000
46.188610,11.522000
46.043087,11.530000
45.894321,11.539000
45.742134,11.547000
45.586334,11.555000
45.426773,11.563000
45.277401,11.571000
45.148502,11.580000
45.034191,11.589000
44.932507,11.597000
44.839642,11.605000
44.751686,11.613000
44.662418,11.622000
44.569908,11.630000
44.476509,11.639000
44.384354,11.647000
44.292114,11.655000
44.200497,11.663000
44.108997,11.672000
44.017975,11.680000
43.927158,11.689000
43.836784,11.697000
43.746685,11.705000
43.657028,11.713000
43.567677,11.722000
43.478741,11.730000
43.390141,11.738000
43.301937,11.746000
43.214066,11.755000
43.126564,11.763000
43.039387,11.771000
42.952564,11.780000
42.866051,11.788000
42.779865,11.797000
42.629353,11.819000
42.469841,11.827000
